image_name,text_id,variant,label,source
10331_doc.png,10331,doc,0,human
10349_doc.png,10349,doc,0,human
10351_doc.png,10351,doc,0,human
10352_doc.png,10352,doc,0,human
10362_doc.png,10362,doc,0,human
10372_doc.png,10372,doc,0,human
10373_doc.png,10373,doc,0,human
10374_doc.png,10374,doc,0,human
1037_doc.png,1037,doc,0,human
10382_doc.png,10382,doc,0,human
10383_doc.png,10383,doc,0,human
10384_doc.png,10384,doc,0,human
10386_doc.png,10386,doc,0,human
10394_doc.png,10394,doc,0,human
10400_doc.png,10400,doc,0,human
10401_doc.png,10401,doc,0,human
10402_doc.png,10402,doc,0,human
10409_doc.png,10409,doc,0,human
10411_doc.png,10411,doc,0,human
10412_doc.png,10412,doc,0,human
10415_doc.png,10415,doc,0,human
10419_doc.png,10419,doc,0,human
10426_doc.png,10426,doc,0,human
10427_doc.png,10427,doc,0,human
10428_doc.png,10428,doc,0,human
10431_doc.png,10431,doc,0,human
10432_doc.png,10432,doc,0,human
10433_doc.png,10433,doc,0,human
10435_doc.png,10435,doc,0,human
10438_doc.png,10438,doc,0,human
1043_doc.png,1043,doc,0,human
10443_doc.png,10443,doc,0,human
10448_doc.png,10448,doc,0,human
10449_doc.png,10449,doc,0,human
10457_doc.png,10457,doc,0,human
10460_doc.png,10460,doc,0,human
10471_doc.png,10471,doc,0,human
10474_doc.png,10474,doc,0,human
10479_doc.png,10479,doc,0,human
1047_doc.png,1047,doc,0,human
10480_doc.png,10480,doc,0,human
1048108_doc.png,1048108,doc,1,ai
1048109_doc.png,1048109,doc,1,ai
1048110_doc.png,1048110,doc,1,ai
1048111_doc.png,1048111,doc,1,ai
1048112_doc.png,1048112,doc,1,ai
1048113_doc.png,1048113,doc,1,ai
1048114_doc.png,1048114,doc,1,ai
1048115_doc.png,1048115,doc,1,ai
1048116_doc.png,1048116,doc,1,ai
1048117_doc.png,1048117,doc,1,ai
1048118_doc.png,1048118,doc,1,ai
1048119_doc.png,1048119,doc,1,ai
1048120_doc.png,1048120,doc,1,ai
1048121_doc.png,1048121,doc,1,ai
1048122_doc.png,1048122,doc,1,ai
1048123_doc.png,1048123,doc,1,ai
1048124_doc.png,1048124,doc,1,ai
1048125_doc.png,1048125,doc,1,ai
1048126_doc.png,1048126,doc,1,ai
1048127_doc.png,1048127,doc,1,ai
1048128_doc.png,1048128,doc,1,ai
1048129_doc.png,1048129,doc,1,ai
1048130_doc.png,1048130,doc,1,ai
1048131_doc.png,1048131,doc,1,ai
1048132_doc.png,1048132,doc,1,ai
1048133_doc.png,1048133,doc,1,ai
1048134_doc.png,1048134,doc,1,ai
1048135_doc.png,1048135,doc,1,ai
1048136_doc.png,1048136,doc,1,ai
1048137_doc.png,1048137,doc,1,ai
1048138_doc.png,1048138,doc,1,ai
1048139_doc.png,1048139,doc,1,ai
1048140_doc.png,1048140,doc,1,ai
1048141_doc.png,1048141,doc,1,ai
1048142_doc.png,1048142,doc,1,ai
1048143_doc.png,1048143,doc,1,ai
1048144_doc.png,1048144,doc,1,ai
1048145_doc.png,1048145,doc,1,ai
1048146_doc.png,1048146,doc,1,ai
1048147_doc.png,1048147,doc,1,ai
1048148_doc.png,1048148,doc,1,ai
1048149_doc.png,1048149,doc,1,ai
1048150_doc.png,1048150,doc,1,ai
1048151_doc.png,1048151,doc,1,ai
1048152_doc.png,1048152,doc,1,ai
1048153_doc.png,1048153,doc,1,ai
1048154_doc.png,1048154,doc,1,ai
1048155_doc.png,1048155,doc,1,ai
1048156_doc.png,1048156,doc,1,ai
1048157_doc.png,1048157,doc,1,ai
1048158_doc.png,1048158,doc,1,ai
1048159_doc.png,1048159,doc,1,ai
1048160_doc.png,1048160,doc,1,ai
1048161_doc.png,1048161,doc,1,ai
1048162_doc.png,1048162,doc,1,ai
1048163_doc.png,1048163,doc,1,ai
1048164_doc.png,1048164,doc,1,ai
1048165_doc.png,1048165,doc,1,ai
1048166_doc.png,1048166,doc,1,ai
1048167_doc.png,1048167,doc,1,ai
1048168_doc.png,1048168,doc,1,ai
1048169_doc.png,1048169,doc,1,ai
1048170_doc.png,1048170,doc,1,ai
1048171_doc.png,1048171,doc,1,ai
1048172_doc.png,1048172,doc,1,ai
1048173_doc.png,1048173,doc,1,ai
1048174_doc.png,1048174,doc,1,ai
1048175_doc.png,1048175,doc,1,ai
1048176_doc.png,1048176,doc,1,ai
1048177_doc.png,1048177,doc,1,ai
1048178_doc.png,1048178,doc,1,ai
1048179_doc.png,1048179,doc,1,ai
1048180_doc.png,1048180,doc,1,ai
1048181_doc.png,1048181,doc,1,ai
1048182_doc.png,1048182,doc,1,ai
1048183_doc.png,1048183,doc,1,ai
1048184_doc.png,1048184,doc,1,ai
1048185_doc.png,1048185,doc,1,ai
1048186_doc.png,1048186,doc,1,ai
1048187_doc.png,1048187,doc,1,ai
1048188_doc.png,1048188,doc,1,ai
1048189_doc.png,1048189,doc,1,ai
1048190_doc.png,1048190,doc,1,ai
1048191_doc.png,1048191,doc,1,ai
1048192_doc.png,1048192,doc,1,ai
1048193_doc.png,1048193,doc,1,ai
1048194_doc.png,1048194,doc,1,ai
1048195_doc.png,1048195,doc,1,ai
1048196_doc.png,1048196,doc,1,ai
1048197_doc.png,1048197,doc,1,ai
1048198_doc.png,1048198,doc,1,ai
1048199_doc.png,1048199,doc,1,ai
1048200_doc.png,1048200,doc,1,ai
1048201_doc.png,1048201,doc,1,ai
1048202_doc.png,1048202,doc,1,ai
1048203_doc.png,1048203,doc,1,ai
1048204_doc.png,1048204,doc,1,ai
1048205_doc.png,1048205,doc,1,ai
1048206_doc.png,1048206,doc,1,ai
1048207_doc.png,1048207,doc,1,ai
1048208_doc.png,1048208,doc,1,ai
1048209_doc.png,1048209,doc,1,ai
1048210_doc.png,1048210,doc,1,ai
1048211_doc.png,1048211,doc,1,ai
1048212_doc.png,1048212,doc,1,ai
1048213_doc.png,1048213,doc,1,ai
1048214_doc.png,1048214,doc,1,ai
1048215_doc.png,1048215,doc,1,ai
1048216_doc.png,1048216,doc,1,ai
1048217_doc.png,1048217,doc,1,ai
1048218_doc.png,1048218,doc,1,ai
1048219_doc.png,1048219,doc,1,ai
1048220_doc.png,1048220,doc,1,ai
1048221_doc.png,1048221,doc,1,ai
1048222_doc.png,1048222,doc,1,ai
1048223_doc.png,1048223,doc,1,ai
1048224_doc.png,1048224,doc,1,ai
1048225_doc.png,1048225,doc,1,ai
1048226_doc.png,1048226,doc,1,ai
1048227_doc.png,1048227,doc,1,ai
1048228_doc.png,1048228,doc,1,ai
1048229_doc.png,1048229,doc,1,ai
1048230_doc.png,1048230,doc,1,ai
1048231_doc.png,1048231,doc,1,ai
1048232_doc.png,1048232,doc,1,ai
1048233_doc.png,1048233,doc,1,ai
1048234_doc.png,1048234,doc,1,ai
1048235_doc.png,1048235,doc,1,ai
1048236_doc.png,1048236,doc,1,ai
1048237_doc.png,1048237,doc,1,ai
1048238_doc.png,1048238,doc,1,ai
1048239_doc.png,1048239,doc,1,ai
1048240_doc.png,1048240,doc,1,ai
1048241_doc.png,1048241,doc,1,ai
1048242_doc.png,1048242,doc,1,ai
1048243_doc.png,1048243,doc,1,ai
1048244_doc.png,1048244,doc,1,ai
1048245_doc.png,1048245,doc,1,ai
1048246_doc.png,1048246,doc,1,ai
1048247_doc.png,1048247,doc,1,ai
1048248_doc.png,1048248,doc,1,ai
1048249_doc.png,1048249,doc,1,ai
1048250_doc.png,1048250,doc,1,ai
1048251_doc.png,1048251,doc,1,ai
1048252_doc.png,1048252,doc,1,ai
1048253_doc.png,1048253,doc,1,ai
1048254_doc.png,1048254,doc,1,ai
1048255_doc.png,1048255,doc,1,ai
1048256_doc.png,1048256,doc,1,ai
1048257_doc.png,1048257,doc,1,ai
1048258_doc.png,1048258,doc,1,ai
1048259_doc.png,1048259,doc,1,ai
1048260_doc.png,1048260,doc,1,ai
1048261_doc.png,1048261,doc,1,ai
1048262_doc.png,1048262,doc,1,ai
1048263_doc.png,1048263,doc,1,ai
1048264_doc.png,1048264,doc,1,ai
1048265_doc.png,1048265,doc,1,ai
1048266_doc.png,1048266,doc,1,ai
1048267_doc.png,1048267,doc,1,ai
1048268_doc.png,1048268,doc,1,ai
1048269_doc.png,1048269,doc,1,ai
1048270_doc.png,1048270,doc,1,ai
1048271_doc.png,1048271,doc,1,ai
1048272_doc.png,1048272,doc,1,ai
1048273_doc.png,1048273,doc,1,ai
1048274_doc.png,1048274,doc,1,ai
1048275_doc.png,1048275,doc,1,ai
1048276_doc.png,1048276,doc,1,ai
1048277_doc.png,1048277,doc,1,ai
1048278_doc.png,1048278,doc,1,ai
1048279_doc.png,1048279,doc,1,ai
1048280_doc.png,1048280,doc,1,ai
1048281_doc.png,1048281,doc,1,ai
1048282_doc.png,1048282,doc,1,ai
1048283_doc.png,1048283,doc,1,ai
1048284_doc.png,1048284,doc,1,ai
1048285_doc.png,1048285,doc,1,ai
1048286_doc.png,1048286,doc,1,ai
1048287_doc.png,1048287,doc,1,ai
1048288_doc.png,1048288,doc,1,ai
1048289_doc.png,1048289,doc,1,ai
1048290_doc.png,1048290,doc,1,ai
1048291_doc.png,1048291,doc,1,ai
1048292_doc.png,1048292,doc,1,ai
1048293_doc.png,1048293,doc,1,ai
1048294_doc.png,1048294,doc,1,ai
1048295_doc.png,1048295,doc,1,ai
1048296_doc.png,1048296,doc,1,ai
1048297_doc.png,1048297,doc,1,ai
1048298_doc.png,1048298,doc,1,ai
1048299_doc.png,1048299,doc,1,ai
1048300_doc.png,1048300,doc,1,ai
1048301_doc.png,1048301,doc,1,ai
1048302_doc.png,1048302,doc,1,ai
1048303_doc.png,1048303,doc,1,ai
1048304_doc.png,1048304,doc,1,ai
1048305_doc.png,1048305,doc,1,ai
1048306_doc.png,1048306,doc,1,ai
1048307_doc.png,1048307,doc,1,ai
1048308_doc.png,1048308,doc,1,ai
1048309_doc.png,1048309,doc,1,ai
1048310_doc.png,1048310,doc,1,ai
1048311_doc.png,1048311,doc,1,ai
1048312_doc.png,1048312,doc,1,ai
1048313_doc.png,1048313,doc,1,ai
1048314_doc.png,1048314,doc,1,ai
1048315_doc.png,1048315,doc,1,ai
1048316_doc.png,1048316,doc,1,ai
1048317_doc.png,1048317,doc,1,ai
1048318_doc.png,1048318,doc,1,ai
1048319_doc.png,1048319,doc,1,ai
1048320_doc.png,1048320,doc,1,ai
1048321_doc.png,1048321,doc,1,ai
1048322_doc.png,1048322,doc,1,ai
1048323_doc.png,1048323,doc,1,ai
1048324_doc.png,1048324,doc,1,ai
1048325_doc.png,1048325,doc,1,ai
1048326_doc.png,1048326,doc,1,ai
1048327_doc.png,1048327,doc,1,ai
1048328_doc.png,1048328,doc,1,ai
1048329_doc.png,1048329,doc,1,ai
1048330_doc.png,1048330,doc,1,ai
1048331_doc.png,1048331,doc,1,ai
1048332_doc.png,1048332,doc,1,ai
1048333_doc.png,1048333,doc,1,ai
1048334_doc.png,1048334,doc,1,ai
1048335_doc.png,1048335,doc,1,ai
1048336_doc.png,1048336,doc,1,ai
1048337_doc.png,1048337,doc,1,ai
1048338_doc.png,1048338,doc,1,ai
1048339_doc.png,1048339,doc,1,ai
1048340_doc.png,1048340,doc,1,ai
1048341_doc.png,1048341,doc,1,ai
1048342_doc.png,1048342,doc,1,ai
1048343_doc.png,1048343,doc,1,ai
1048344_doc.png,1048344,doc,1,ai
1048345_doc.png,1048345,doc,1,ai
1048346_doc.png,1048346,doc,1,ai
1048347_doc.png,1048347,doc,1,ai
1048348_doc.png,1048348,doc,1,ai
1048349_doc.png,1048349,doc,1,ai
1048350_doc.png,1048350,doc,1,ai
1048351_doc.png,1048351,doc,1,ai
1048352_doc.png,1048352,doc,1,ai
1048353_doc.png,1048353,doc,1,ai
1048354_doc.png,1048354,doc,1,ai
1048355_doc.png,1048355,doc,1,ai
1048356_doc.png,1048356,doc,1,ai
1048357_doc.png,1048357,doc,1,ai
1048358_doc.png,1048358,doc,1,ai
1048359_doc.png,1048359,doc,1,ai
1048360_doc.png,1048360,doc,1,ai
1048361_doc.png,1048361,doc,1,ai
1048362_doc.png,1048362,doc,1,ai
1048363_doc.png,1048363,doc,1,ai
1048364_doc.png,1048364,doc,1,ai
1048365_doc.png,1048365,doc,1,ai
1048366_doc.png,1048366,doc,1,ai
1048367_doc.png,1048367,doc,1,ai
1048368_doc.png,1048368,doc,1,ai
1048369_doc.png,1048369,doc,1,ai
1048370_doc.png,1048370,doc,1,ai
1048371_doc.png,1048371,doc,1,ai
1048372_doc.png,1048372,doc,1,ai
1048373_doc.png,1048373,doc,1,ai
1048374_doc.png,1048374,doc,1,ai
1048375_doc.png,1048375,doc,1,ai
1048376_doc.png,1048376,doc,1,ai
1048377_doc.png,1048377,doc,1,ai
1048378_doc.png,1048378,doc,1,ai
1048379_doc.png,1048379,doc,1,ai
1048380_doc.png,1048380,doc,1,ai
1048381_doc.png,1048381,doc,1,ai
1048382_doc.png,1048382,doc,1,ai
1048383_doc.png,1048383,doc,1,ai
1048384_doc.png,1048384,doc,1,ai
1048385_doc.png,1048385,doc,1,ai
1048386_doc.png,1048386,doc,1,ai
1048387_doc.png,1048387,doc,1,ai
1048388_doc.png,1048388,doc,1,ai
1048389_doc.png,1048389,doc,1,ai
1048390_doc.png,1048390,doc,1,ai
1048391_doc.png,1048391,doc,1,ai
1048392_doc.png,1048392,doc,1,ai
1048393_doc.png,1048393,doc,1,ai
1048394_doc.png,1048394,doc,1,ai
1048395_doc.png,1048395,doc,1,ai
1048396_doc.png,1048396,doc,1,ai
1048397_doc.png,1048397,doc,1,ai
1048398_doc.png,1048398,doc,1,ai
1048399_doc.png,1048399,doc,1,ai
1048400_doc.png,1048400,doc,1,ai
1048401_doc.png,1048401,doc,1,ai
1048402_doc.png,1048402,doc,1,ai
1048403_doc.png,1048403,doc,1,ai
1048404_doc.png,1048404,doc,1,ai
1048405_doc.png,1048405,doc,1,ai
1048406_doc.png,1048406,doc,1,ai
1048407_doc.png,1048407,doc,1,ai
1048408_doc.png,1048408,doc,1,ai
1048409_doc.png,1048409,doc,1,ai
1048410_doc.png,1048410,doc,1,ai
1048411_doc.png,1048411,doc,1,ai
1048412_doc.png,1048412,doc,1,ai
1048413_doc.png,1048413,doc,1,ai
1048414_doc.png,1048414,doc,1,ai
1048415_doc.png,1048415,doc,1,ai
1048416_doc.png,1048416,doc,1,ai
1048417_doc.png,1048417,doc,1,ai
1048418_doc.png,1048418,doc,1,ai
1048419_doc.png,1048419,doc,1,ai
1048420_doc.png,1048420,doc,1,ai
1048421_doc.png,1048421,doc,1,ai
1048422_doc.png,1048422,doc,1,ai
1048423_doc.png,1048423,doc,1,ai
1048424_doc.png,1048424,doc,1,ai
1048425_doc.png,1048425,doc,1,ai
1048426_doc.png,1048426,doc,1,ai
1048427_doc.png,1048427,doc,1,ai
1048428_doc.png,1048428,doc,1,ai
1048429_doc.png,1048429,doc,1,ai
1048430_doc.png,1048430,doc,1,ai
1048431_doc.png,1048431,doc,1,ai
1048432_doc.png,1048432,doc,1,ai
1048433_doc.png,1048433,doc,1,ai
1048434_doc.png,1048434,doc,1,ai
1048435_doc.png,1048435,doc,1,ai
1048436_doc.png,1048436,doc,1,ai
1048437_doc.png,1048437,doc,1,ai
1048438_doc.png,1048438,doc,1,ai
1048439_doc.png,1048439,doc,1,ai
1048440_doc.png,1048440,doc,1,ai
1048441_doc.png,1048441,doc,1,ai
1048442_doc.png,1048442,doc,1,ai
1048443_doc.png,1048443,doc,1,ai
1048444_doc.png,1048444,doc,1,ai
1048445_doc.png,1048445,doc,1,ai
1048446_doc.png,1048446,doc,1,ai
1048447_doc.png,1048447,doc,1,ai
1048448_doc.png,1048448,doc,1,ai
1048449_doc.png,1048449,doc,1,ai
1048450_doc.png,1048450,doc,1,ai
1048451_doc.png,1048451,doc,1,ai
1048452_doc.png,1048452,doc,1,ai
1048453_doc.png,1048453,doc,1,ai
1048454_doc.png,1048454,doc,1,ai
1048455_doc.png,1048455,doc,1,ai
1048456_doc.png,1048456,doc,1,ai
1048457_doc.png,1048457,doc,1,ai
1048458_doc.png,1048458,doc,1,ai
1048459_doc.png,1048459,doc,1,ai
1048460_doc.png,1048460,doc,1,ai
1048461_doc.png,1048461,doc,1,ai
1048462_doc.png,1048462,doc,1,ai
1048463_doc.png,1048463,doc,1,ai
1048464_doc.png,1048464,doc,1,ai
1048465_doc.png,1048465,doc,1,ai
1048466_doc.png,1048466,doc,1,ai
1048467_doc.png,1048467,doc,1,ai
1048468_doc.png,1048468,doc,1,ai
1048469_doc.png,1048469,doc,1,ai
1048470_doc.png,1048470,doc,1,ai
1048471_doc.png,1048471,doc,1,ai
1048472_doc.png,1048472,doc,1,ai
1048473_doc.png,1048473,doc,1,ai
1048474_doc.png,1048474,doc,1,ai
1048475_doc.png,1048475,doc,1,ai
1048476_doc.png,1048476,doc,1,ai
1048477_doc.png,1048477,doc,1,ai
1048478_doc.png,1048478,doc,1,ai
1048479_doc.png,1048479,doc,1,ai
1048480_doc.png,1048480,doc,1,ai
1048481_doc.png,1048481,doc,1,ai
1048482_doc.png,1048482,doc,1,ai
1048483_doc.png,1048483,doc,1,ai
1048484_doc.png,1048484,doc,1,ai
1048485_doc.png,1048485,doc,1,ai
1048486_doc.png,1048486,doc,1,ai
1048487_doc.png,1048487,doc,1,ai
1048488_doc.png,1048488,doc,1,ai
1048489_doc.png,1048489,doc,1,ai
1048490_doc.png,1048490,doc,1,ai
1048491_doc.png,1048491,doc,1,ai
1048492_doc.png,1048492,doc,1,ai
1048493_doc.png,1048493,doc,1,ai
1048494_doc.png,1048494,doc,1,ai
1048495_doc.png,1048495,doc,1,ai
1048496_doc.png,1048496,doc,1,ai
1048497_doc.png,1048497,doc,1,ai
1048498_doc.png,1048498,doc,1,ai
1048499_doc.png,1048499,doc,1,ai
1048500_doc.png,1048500,doc,1,ai
1048501_doc.png,1048501,doc,1,ai
1048502_doc.png,1048502,doc,1,ai
1048503_doc.png,1048503,doc,1,ai
1048504_doc.png,1048504,doc,1,ai
1048505_doc.png,1048505,doc,1,ai
1048506_doc.png,1048506,doc,1,ai
1048507_doc.png,1048507,doc,1,ai
1048508_doc.png,1048508,doc,1,ai
1048509_doc.png,1048509,doc,1,ai
1048510_doc.png,1048510,doc,1,ai
1048511_doc.png,1048511,doc,1,ai
1048512_doc.png,1048512,doc,1,ai
1048513_doc.png,1048513,doc,1,ai
1048514_doc.png,1048514,doc,1,ai
1048515_doc.png,1048515,doc,1,ai
1048516_doc.png,1048516,doc,1,ai
1048517_doc.png,1048517,doc,1,ai
1048518_doc.png,1048518,doc,1,ai
1048519_doc.png,1048519,doc,1,ai
1048520_doc.png,1048520,doc,1,ai
1048521_doc.png,1048521,doc,1,ai
1048522_doc.png,1048522,doc,1,ai
1048523_doc.png,1048523,doc,1,ai
1048524_doc.png,1048524,doc,1,ai
1048525_doc.png,1048525,doc,1,ai
1048526_doc.png,1048526,doc,1,ai
1048527_doc.png,1048527,doc,1,ai
1048528_doc.png,1048528,doc,1,ai
1048529_doc.png,1048529,doc,1,ai
1048530_doc.png,1048530,doc,1,ai
1048531_doc.png,1048531,doc,1,ai
1048532_doc.png,1048532,doc,1,ai
1048533_doc.png,1048533,doc,1,ai
1048534_doc.png,1048534,doc,1,ai
1048535_doc.png,1048535,doc,1,ai
1048536_doc.png,1048536,doc,1,ai
1048537_doc.png,1048537,doc,1,ai
1048538_doc.png,1048538,doc,1,ai
1048539_doc.png,1048539,doc,1,ai
1048540_doc.png,1048540,doc,1,ai
1048541_doc.png,1048541,doc,1,ai
1048542_doc.png,1048542,doc,1,ai
1048543_doc.png,1048543,doc,1,ai
1048544_doc.png,1048544,doc,1,ai
1048545_doc.png,1048545,doc,1,ai
1048546_doc.png,1048546,doc,1,ai
1048547_doc.png,1048547,doc,1,ai
1048548_doc.png,1048548,doc,1,ai
1048549_doc.png,1048549,doc,1,ai
1048550_doc.png,1048550,doc,1,ai
1048551_doc.png,1048551,doc,1,ai
1048552_doc.png,1048552,doc,1,ai
1048553_doc.png,1048553,doc,1,ai
1048554_doc.png,1048554,doc,1,ai
1048555_doc.png,1048555,doc,1,ai
1048556_doc.png,1048556,doc,1,ai
1048557_doc.png,1048557,doc,1,ai
1048558_doc.png,1048558,doc,1,ai
1048559_doc.png,1048559,doc,1,ai
1048560_doc.png,1048560,doc,1,ai
1048561_doc.png,1048561,doc,1,ai
1048562_doc.png,1048562,doc,1,ai
1048563_doc.png,1048563,doc,1,ai
1048564_doc.png,1048564,doc,1,ai
1048565_doc.png,1048565,doc,1,ai
1048566_doc.png,1048566,doc,1,ai
1048567_doc.png,1048567,doc,1,ai
1048568_doc.png,1048568,doc,1,ai
1048569_doc.png,1048569,doc,1,ai
1048570_doc.png,1048570,doc,1,ai
1048571_doc.png,1048571,doc,1,ai
1048572_doc.png,1048572,doc,1,ai
1048573_doc.png,1048573,doc,1,ai
1048574_doc.png,1048574,doc,1,ai
1048575_doc.png,1048575,doc,1,ai
1048576_doc.png,1048576,doc,1,ai
1048577_doc.png,1048577,doc,1,ai
1048578_doc.png,1048578,doc,1,ai
1048579_doc.png,1048579,doc,1,ai
1048580_doc.png,1048580,doc,1,ai
1048581_doc.png,1048581,doc,1,ai
1048582_doc.png,1048582,doc,1,ai
1048583_doc.png,1048583,doc,1,ai
1048584_doc.png,1048584,doc,1,ai
1048585_doc.png,1048585,doc,1,ai
1048586_doc.png,1048586,doc,1,ai
1048587_doc.png,1048587,doc,1,ai
1048588_doc.png,1048588,doc,1,ai
1048589_doc.png,1048589,doc,1,ai
1048590_doc.png,1048590,doc,1,ai
1048591_doc.png,1048591,doc,1,ai
1048592_doc.png,1048592,doc,1,ai
1048593_doc.png,1048593,doc,1,ai
1048594_doc.png,1048594,doc,1,ai
1048595_doc.png,1048595,doc,1,ai
1048596_doc.png,1048596,doc,1,ai
1048597_doc.png,1048597,doc,1,ai
1048598_doc.png,1048598,doc,1,ai
1048599_doc.png,1048599,doc,1,ai
10485_doc.png,10485,doc,0,human
1048600_doc.png,1048600,doc,1,ai
1048601_doc.png,1048601,doc,1,ai
1048602_doc.png,1048602,doc,1,ai
1048603_doc.png,1048603,doc,1,ai
1048604_doc.png,1048604,doc,1,ai
1048605_doc.png,1048605,doc,1,ai
1048606_doc.png,1048606,doc,1,ai
1048607_doc.png,1048607,doc,1,ai
1048608_doc.png,1048608,doc,1,ai
1048609_doc.png,1048609,doc,1,ai
1048610_doc.png,1048610,doc,1,ai
1048611_doc.png,1048611,doc,1,ai
1048612_doc.png,1048612,doc,1,ai
1048613_doc.png,1048613,doc,1,ai
1048614_doc.png,1048614,doc,1,ai
1048615_doc.png,1048615,doc,1,ai
1048616_doc.png,1048616,doc,1,ai
1048617_doc.png,1048617,doc,1,ai
1048618_doc.png,1048618,doc,1,ai
1048619_doc.png,1048619,doc,1,ai
1048620_doc.png,1048620,doc,1,ai
1048621_doc.png,1048621,doc,1,ai
1048622_doc.png,1048622,doc,1,ai
1048623_doc.png,1048623,doc,1,ai
1048624_doc.png,1048624,doc,1,ai
1048625_doc.png,1048625,doc,1,ai
1048626_doc.png,1048626,doc,1,ai
1048627_doc.png,1048627,doc,1,ai
1048628_doc.png,1048628,doc,1,ai
1048629_doc.png,1048629,doc,1,ai
1048630_doc.png,1048630,doc,1,ai
1048631_doc.png,1048631,doc,1,ai
1048632_doc.png,1048632,doc,1,ai
1048633_doc.png,1048633,doc,1,ai
1048634_doc.png,1048634,doc,1,ai
1048635_doc.png,1048635,doc,1,ai
1048636_doc.png,1048636,doc,1,ai
1048637_doc.png,1048637,doc,1,ai
1048638_doc.png,1048638,doc,1,ai
1048639_doc.png,1048639,doc,1,ai
1048640_doc.png,1048640,doc,1,ai
1048641_doc.png,1048641,doc,1,ai
1048642_doc.png,1048642,doc,1,ai
1048643_doc.png,1048643,doc,1,ai
1048644_doc.png,1048644,doc,1,ai
1048645_doc.png,1048645,doc,1,ai
1048646_doc.png,1048646,doc,1,ai
1048647_doc.png,1048647,doc,1,ai
1048648_doc.png,1048648,doc,1,ai
1048649_doc.png,1048649,doc,1,ai
1048650_doc.png,1048650,doc,1,ai
1048651_doc.png,1048651,doc,1,ai
1048652_doc.png,1048652,doc,1,ai
1048653_doc.png,1048653,doc,1,ai
1048654_doc.png,1048654,doc,1,ai
1048655_doc.png,1048655,doc,1,ai
1048656_doc.png,1048656,doc,1,ai
1048657_doc.png,1048657,doc,1,ai
1048658_doc.png,1048658,doc,1,ai
1048659_doc.png,1048659,doc,1,ai
1048660_doc.png,1048660,doc,1,ai
1048661_doc.png,1048661,doc,1,ai
1048662_doc.png,1048662,doc,1,ai
1048663_doc.png,1048663,doc,1,ai
1048664_doc.png,1048664,doc,1,ai
1048665_doc.png,1048665,doc,1,ai
1048666_doc.png,1048666,doc,1,ai
1048667_doc.png,1048667,doc,1,ai
1048668_doc.png,1048668,doc,1,ai
1048669_doc.png,1048669,doc,1,ai
1048670_doc.png,1048670,doc,1,ai
1048671_doc.png,1048671,doc,1,ai
1048672_doc.png,1048672,doc,1,ai
1048673_doc.png,1048673,doc,1,ai
1048674_doc.png,1048674,doc,1,ai
